NO2,RAW,temperature
13.466666666666667,294.4504979451497,21.400892734527588
6.713333333333333,292.8363444010417,23.110704739888508
7.943333333333333,292.8690643310547,24.5883682568868
6.698333333333333,291.08269755045575,26.331822395324707
4.3825,289.4816640218099,29.047834396362305
2.998333333333333,287.19470469156903,30.429851690928142
2.4991666666666665,288.30095926920575,31.000710328420002
3.5075,289.06068166097003,30.755167484283447
4.190833333333333,290.4989700317383,29.642537911732994
8.5775,291.77909596761066,29.339535236358643
16.916666666666668,294.28015899658203,28.158414045969646
18.975,296.0019276936849,26.574687321980793
10.8125,295.05154673258465,25.92714564005534
10.304166666666667,294.4503936767578,25.513922373453777
14.733333333333334,295.31258900960285,25.128774483998615
14.091666666666667,296.53307088216144,24.320799191792805
9.976666666666667,296.40337626139325,23.03913688659668
7.033333333333333,295.5556411743164,22.45379797617594
7.825,295.84850311279297,21.92504072189331
9.495833333333334,295.7277475992839,21.64624849955241
11.103333333333333,295.7488250732422,21.641000429789226
17.575,296.93883005777997,21.64752785364787
19.016666666666666,299.23514556884766,19.69257338841756
9.943333333333333,297.2314198811849,18.072606722513836
11.2075,295.9520975748698,18.149343490600586
8.661666666666667,295.19505564371747,18.533372402191162
9.3966666666666665,295.48424275716144,19.077182133992512
8.231666666666667,294.59997304280597,19.909515221913658
7.931666666666667,294.1101379394531,19.79004446665446
8.929166666666667,293.9388376871745,21.18080727259318
9.841666666666667,292.7276840209961,23.391987641652427
7.280833333333334,292.9151102701823,23.16372283299764
13.858333333333333,293.9259668986003,23.126929601033527
23.275000000000002,296.2126973470052,22.470909118652344
30.1,297.89099884033203,22.27113151550293
24.55,296.58258565266925,22.238088448842365
19.775,296.30372111002606,21.45935297012329
25.825,297.3576202392578,21.17469310760498
13.886666666666667,294.8441416422526,20.741955121358234
14.4175,296.03882598876953,19.87160348892212
11.016666666666666,294.9513117472331,20.10623550415039
10.643333333333334,294.50994364420575,20.547039826711018
9.1,294.2825927734375,20.121221860249836
7.718333333333334,294.13225809733075,20.002250512440998
10.426666666666666,294.6804606119792,19.85678307215373
17.858333333333334,295.8528467814128,19.847039063771565
17.816666666666666,296.30545806884766,19.29998509089152
12.960833333333333,295.40467834472656,18.994770844777424
7.2125,294.18799082438153,17.960569222768147
8.034166666666668,294.03211975097656,17.389124552408855
6.5600000000000005,294.29236602783203,16.603655020395916
5.869166666666667,294.3297068277995,15.53947401046753
12.2325,295.9053700764974,15.632169246673584
9.0275,294.9989522298177,15.503093798955282
8.925,294.6015116373698,15.46434235572815
8.2283333333333335,294.04571024576825,15.395405292510986
10.548333333333334,294.2001088460286,15.73853874206543
13.6,294.8655548095703,15.597334384918213
10.453333333333333,294.28405507405597,15.425737778345743
12.008333333333333,294.87914276123047,15.264764865239462
11.345,294.5138575236003,15.227099259694418
10.929166666666667,294.6618372599284,14.795047203699749
11.660833333333333,294.6343460083008,14.124486446380615
7.509166666666666,293.578857421875,13.191638469696045
7.3149999999999995,293.8148498535156,12.214597781499227
5.6925,293.35717519124347,11.691015879313152
7.615833333333334,293.85836537679035,11.310363133748373
10.998333333333333,294.4111073811849,11.58162260055542
18.525,295.6305287679036,11.617649475733439
16.25,295.25357309977215,13.435435930887857
14.008333333333333,294.5922368367513,14.908670028050741
10.911666666666667,293.64771525065106,16.276473840077717
13.391666666666666,292.92502848307294,17.542111078898113
12.369166666666667,291.9848098754883,18.461557865142822
8.215833333333332,291.88995869954425,18.361496130625408
10.595,292.6085154215495,19.366138299306233
9.602500000000001,291.5711491902669,21.45675532023112
7.4225,291.26025390625,22.255799134572346
6.746666666666666,292.02478790283203,22.14218266805013
7.08,292.52007548014325,20.546460310618084
7.205,293.34290568033856,19.210307439168293
10.859166666666667,294.3666737874349,18.648414134979248
18.058333333333334,296.12906138102215,17.293131828308105
27.5,297.89679463704425,16.060271581013996
19.841666666666665,296.63975779215497,14.958671172459919
13.958333333333334,295.55827077229816,14.175706307093302
12.225,295.3613789876302,13.44503378868103
16.09166666666667,295.57776133219403,13.609403689702352
13.491666666666667,294.98194376627606,13.3352739016215
15.45,295.52245330810547,13.016798257827759
15.5,295.56139119466144,13.149756669998169
17.558333333333334,295.7509180704753,13.832859516143799
23.008333333333333,297.28014119466144,14.524001518885296
29.583333333333332,297.8701400756836,15.162118673324585
33.25833333333333,298.4286829630534,15.782951434453329
29.6,298.5604731241862,16.154059171676636
25.441666666666666,298.0634511311849,16.694851557413738
14.408333333333333,295.6331507364909,17.17026424407959
11.870833333333334,294.37774149576825,17.84739891688029
15.024999999999999,295.25578053792316,17.642046451568604
11.655833333333334,295.13185628255206,16.871670405069988
11.895,294.1708577473958,18.7406964302063
8.123333333333333,292.60013071695965,19.532419840494793
5.335833333333333,292.9119059244792,18.947214126586914
7.336666666666667,293.7247619628906,19.084309260050457
8.684166666666666,294.1976013183594,17.81262445449829
8.166666666666666,295.12085215250653,16.379180272420246
7.654166666666667,293.9240544637044,15.632895310719807
9.529166666666667,294.8833999633789,15.038411458333334
8.0775,294.96888478597003,14.433217604955036
6.0275,294.64308166503906,14.180088996887207
5.924166666666666,294.64820861816406,14.547566493352255
7.068333333333333,294.40612030029297,15.496519645055134
5.8775,293.71732330322266,16.399155298868816
6.0841666666666665,293.5743662516276,16.41155727704366
6.024166666666667,294.28188069661456,15.501428604125977
10.670833333333334,294.8787206013997,15.724631468454996
16.166666666666668,295.5352478027344,16.361296494801838
15.5,295.1631902058919,17.11320988337199
15.591666666666667,294.1115468343099,18.934812545776367
13.565833333333334,294.01215108235675,19.416572093963623
13.418333333333333,293.8034922281901,20.115800221761067
15.234166666666667,294.2265319824219,20.58385928471883
15.595833333333333,294.8614247639974,20.04599968592326
16.75,294.4151891072591,20.407520453135174
15.245,297.91622670491535,16.952902952829998
11.0875,296.1669514973958,17.15111509958903
16.21666666666667,295.65073649088544,17.577205816904705
20.233333333333334,296.66186269124347,17.634140491485596
14.441666666666666,295.1129557291667,17.425697644551594
14.308333333333334,295.34887440999347,17.06629244486491
15.55,295.2173207600911,16.907943884531658
16.6,296.0108159383138,15.917987982432049
22.225,297.00840759277344,15.606039762496948
15.8,295.9671147664388,14.64086135228475
13.983333333333333,295.7992757161458,13.53068208694458
13.566666666666666,295.22257741292316,13.487208604812622
9.623333333333333,294.73079681396484,12.290108601252237
11.575,294.6256841023763,12.709439039230347
9.9,294.32828013102215,12.330331961313883
8.620833333333334,294.4268264770508,12.319568475087484
7.286666666666667,294.2110417683919,13.526459296544392
5.418333333333333,293.20028432210285,14.806796471277872
4.864166666666667,292.93421681722003,15.54353674252828
5.161666666666667,293.2150115966797,16.372213045756023
4.75,292.3812713623047,18.143415609995525
2.3158333333333334,291.0511983235677,20.37365134557088
3.013333333333333,290.07716115315753,22.750966548919678
5.651666666666666,291.8240687052409,23.805476665496826
6.7325,292.0372085571289,23.728326956431072
8.475833333333334,292.2276967366536,24.288442134857178
11.193333333333333,293.6814422607422,23.280669530232746
11.7875,294.30596415201825,22.44710413614909
14.716666666666667,295.02086130777997,21.43896484375
14.458333333333334,294.7455190022786,20.551901976267498
24.958333333333332,297.0914764404297,20.068390210469563
27.866666666666667,298.04916127522785,19.980430603027344
21.525,296.8996836344401,19.233832518259685
18.508333333333333,296.37183888753253,18.52108351389567
17.375,296.201655069987,18.011029720306396
12.991666666666667,295.0533218383789,17.868906021118164
14.233333333333333,295.75782521565753,17.75890000661214
11.055,295.2988026936849,16.895415147145588
8.0825,294.9526112874349,16.162651141484577
8.903333333333332,294.6801045735677,16.675522963205974
9.746666666666666,294.54480997721356,17.004056135813396
9.648333333333333,294.4124704996745,17.412016709645588
9.436666666666667,295.61487070719403,17.490931351979572
6.702500000000001,294.1837666829427,19.297101338704426
5.058333333333334,291.4837366739909,21.14355484644572
4.2625,292.2691828409831,21.160279591878254
5.8675,293.2830759684245,21.42718251546224
5.218333333333334,292.3052571614583,22.74232769012451
4.135,291.10289001464844,23.660322666168213
4.784166666666667,292.6692886352539,22.622503916422527
5.865833333333334,292.4827117919922,21.81203095118205
8.621666666666666,294.05816650390625,20.43743324279785
10.573333333333334,295.1517918904622,19.28333393732707
10.022499999999999,294.27820078531903,19.37307866414388
7.773333333333333,293.9288508097331,18.90952221552531
7.953333333333333,294.15223693847656,18.718703269958496
5.658333333333333,294.50716400146484,18.06203603744507
4.045,293.9906692504883,17.572350184122723
4.515833333333333,294.39627838134766,17.228251298268635
3.680833333333333,295.85319264729816,15.573742628097534
4.013333333333334,295.52732849121094,14.716086069742838
4.141666666666667,294.99983978271484,14.057627360026043
6.3075,295.2300771077474,13.975609064102173
20.146666666666665,297.3612518310547,14.147831757863363
15.691666666666666,296.1844711303711,14.71705174446106
22.21666666666667,296.7371012369792,14.907877365748087
15.825,296.2904739379883,15.225653886795044
10.28,295.07740020751953,14.832100073496502
13.2,295.5849431355794,15.15281375249227
8.085,293.98915608723956,16.768145084381104
13.476666666666667,294.7731475830078,16.183192253112793
17.325,296.0582275390625,16.214170773824055
24.491666666666667,297.1991322835286,16.51799996693929
18.183333333333334,296.2228062947591,16.52398093541463
12.731666666666667,294.957270304362,16.870018641153973
11.95,294.7978235880534,16.09322778383891
9.7716666666666665,294.7758382161458,15.53777535756429
9.993333333333334,294.93178304036456,15.422354221343994
8.385833333333334,294.7970479329427,15.100607951482138
7.601666666666667,294.1339416503906,15.09739096959432
6.683333333333334,294.02058664957684,15.067991177241009
5.855,293.52926381429035,14.97784694035848
5.034166666666667,293.5649693806966,14.976075172424316
4.24,294.08227284749347,14.617522637049358
2.8341666666666665,294.46183522542316,13.424938758214315
2.4283333333333332,293.9448547363281,13.422441085179647
3.5708333333333333,293.87742106119794,13.423593203226725
5.8758333333333335,294.2508138020833,13.62038032213847
7.8116666666666665,294.5528615315755,13.943085273106893
9.094166666666666,294.7505111694336,14.331750392913818
12.249166666666666,295.7617721557617,14.486029545466106
8.886666666666667,295.3064448038737,14.094713687896729
7.414166666666667,294.549560546875,15.332569440205893
8.225833333333334,294.4915822347005,16.088905413945515
9.829166666666667,295.07435099283856,16.045884529749554
18.991666666666667,297.4254608154297,16.192304213841755
12.224166666666667,294.2504526774089,16.384548664093018
15.225,295.8374328613281,16.58610455195109
11.5,295.5000864664714,16.528144200642902
9.558333333333334,294.7156982421875,15.59572927157084
10.886666666666667,295.35530344645184,15.444274107615152
17.28333333333333,296.0673116048177,16.55185588200887
19.658333333333335,296.19456736246747,17.085588296254475
10.665833333333333,294.45621999104816,16.948427041371662
5.0625,293.4212646484375,16.466147740681965
5.005833333333333,293.67784627278644,16.210620403289795
3.8758333333333335,293.5287221272786,16.175259749094646
3.6341666666666668,293.2360534667969,16.122334559758503
3.5483333333333333,293.41317494710285,15.63615886370341
4.368333333333333,293.7176106770833,15.212326129277548
6.69,294.11824289957684,14.781079848607382
16.809166666666666,295.91702524820965,14.725663820902506
22,296.5760498046875,15.089471658070883
20.433333333333334,296.73021697998047,15.282328605651855
22.016666666666666,297.24329884847003,15.413588841756185
13.75,294.9073003133138,16.01508617401123
8.004166666666666,293.76234181722003,16.349973678588867
6.575,292.64014689127606,18.087859471638996
6.5925,291.8204803466797,19.27069902420044
8.044166666666667,292.2794189453125,19.865142663319904
9.5175,292.631841023763,20.107947667439777
7.405833333333334,292.5504430135091,19.888407866160076
10.778333333333334,294.8383255004883,18.72383181254069
14.333333333333334,295.2865524291992,18.72533718744914
15.375,295.91517384847003,17.821675936381023
19.866666666666667,296.69652303059894,17.337571303049724
15.558333333333334,295.6166636149089,17.27545468012492
14.591666666666667,295.57826741536456,17.135842482248943
12.008333333333333,294.8662846883138,17.24812650680542
12.666666666666666,295.09220631917316,17.216928482055664
11.6525,294.9060465494792,17.082524299621582
8.33,294.8211186726888,15.871244112650553
8.065833333333334,294.5515416463216,15.712062994639078
8.453333333333333,294.19408162434894,15.952256917953491
11.285833333333333,294.6152750651042,15.698448737462362
18.408333333333335,295.94095611572266,15.877345244089762
15.766666666666666,295.41893513997394,16.08173195521037
11.005,294.2281214396159,16.834823767344158
12.950000000000001,293.90274302164715,17.57607364654541
10.52,293.13206990559894,18.37602965037028
8.198333333333334,292.3902893066406,19.46106497446696
10.108333333333333,292.78320058186847,20.317902247111
13.719166666666666,293.14344533284503,21.18074083328247
12.091666666666667,293.52335357666016,21.342466354370117
10.575,293.07386779785156,21.462257226308186
14.8825,294.89853922526044,20.727341651916504
19.583333333333332,296.1255823771159,20.61114772160848
17.883333333333333,296.25239817301434,19.687684853871662
22.866666666666667,297.3842595418294,18.824359893798828
26.466666666666665,298.3991953531901,18.21954584121704
25.5,298.3660303751628,17.673837502797443
20.825,297.45998128255206,16.81171194712321
17.075,296.7465311686198,16.04282744725545
17.675,296.6317850748698,15.831327199935913
13.116666666666667,295.6471710205078,15.668289343516031
10.483333333333333,295.25544993082684,14.811458985010782
9.8966666666666665,295.2004750569661,14.451647440592447
10.641666666666667,294.8738327026367,14.563618580500286
11.141666666666667,295.01451365152997,14.298227707544962
13.458333333333334,295.7864125569661,14.114901781082153
14.441666666666666,295.83605194091797,14.402026255925497
11.343333333333334,295.13628641764325,15.730858961741129
10.596666666666666,294.19620005289715,17.434216181437176
6.238333333333333,292.7851257324219,18.72184689839681
6.714166666666666,292.2760187784831,20.358405272165935
6.094166666666666,291.7364781697591,21.922856171925865
6.183333333333334,291.9419403076172,22.794599850972492
5.944166666666667,291.5215098063151,24.100220839182537
7.816666666666666,291.93493906656903,24.23151461283366
4.788333333333333,291.780766805013,24.456568717956543
7.3933333333333335,293.15943400065106,23.9347718556722
8.043333333333333,293.5895818074544,23.46580680211385
11.944166666666666,294.79042561848956,22.62841828664144
14.55,296.38973236083984,20.784616152445473
17.408333333333335,296.56507619222003,19.97103261947632
30.333333333333332,298.7770284016927,19.346476554870605
24.416666666666668,297.78812408447266,18.35522174835205
19.508333333333333,297.1438344319661,17.102579593658447
14.875,296.0585021972656,16.346596717834473
12.175,295.51710510253906,15.738145669301352
11.25,295.4447377522786,14.99824817975362
12.016666666666667,295.46277872721356,14.951256910959879
10.353333333333333,294.9805908203125,14.727702061335245
10.891666666666667,295.2731424967448,14.491271257400513
15.15,295.6233825683594,15.563498735427856
15.183333333333334,295.4145991007487,17.350852807362873
11.7425,294.39146931966144,19.202414353688557
10.040833333333333,293.52526601155597,20.9875906308492
7.6825,292.5787607828776,22.83437697092692
5.345833333333333,291.7097396850586,23.82706356048584
5.184166666666666,291.44898986816406,24.637449423472088
4.965833333333333,291.3153839111328,25.415059089660645
4.825833333333334,291.4534047444661,25.87061659495036
5.3075,291.1211903889974,25.967881361643474
5.345833333333333,291.67662048339844,25.55913496017456
7.641666666666667,292.6326166788737,24.17337433497111
11.089166666666667,294.26268513997394,22.033628463745117
12.883333333333333,294.7064437866211,20.219525655110676
10.064166666666667,293.9756393432617,18.909349123636883
7.5408333333333335,293.6582285563151,17.60005823771159
9.075833333333334,294.14100646972656,16.418797334035236
12.508333333333333,294.9258753458659,16.031957387924194
9.315833333333334,294.33305104573566,15.571637868881226
7.198333333333333,294.03319549560547,14.836316188176474
7.263333333333334,294.1094156901042,14.121349334716797
11.6775,294.9038492838542,13.370641628901163
13.275,295.5073725382487,13.006940523783365
20.175,296.43821970621747,13.26820190747579
15.791666666666666,295.3925247192383,14.100481748580933
11.883333333333333,294.41246287027997,15.326934814453125
8.510833333333334,293.1787796020508,16.550923029581707
3.9208333333333334,291.7666880289714,17.192357222239178
3.32,291.78523508707684,17.36483971277873
4.495833333333334,292.26502227783203,18.372799237569172
2.4541666666666666,291.3179423014323,19.757874011993408
2.31,291.4294128417969,21.148790041605633
2.388333333333333,291.08914438883465,22.245261669158936
2.7616666666666667,291.242680867513,21.84129063288371
3.7366666666666664,292.39432525634766,20.442289034525555
5.13,292.9706115722656,19.810039679209392
11.453333333333333,294.43809000651044,18.635252475738525
15.741666666666667,295.5451202392578,16.8275039990743
13.583333333333332,295.7666269938151,15.416806062062582
14.090833333333334,295.83641560872394,14.240027586619059
25.1,297.8567835489909,13.64177401860555
19.666666666666668,296.61160532633465,13.565357128779093
12.533333333333333,295.27909596761066,13.070395946502686
11.073333333333334,295.04920959472656,12.508728901545206
11.833333333333334,295.1813151041667,11.963766733805338
10.733333333333334,294.8638229370117,11.53497831026713
13.408333333333333,295.4085744222005,10.96258807182312
15.308333333333334,295.9781850179036,10.487408796946207
15.25,296.20384470621747,10.938882986704508
17.8,296.5014114379883,12.696304241816204
20.266666666666666,296.11651102701825,14.473507563273111
15.126666666666667,294.60894266764325,16.009804328282673
5.441666666666666,291.66202036539715,17.304941018422443
5.151666666666666,292.63633219401044,18.03828477859497
4.766666666666667,291.8663838704427,20.048142115275066
4.988333333333333,290.9954350789388,21.681696732838947
6.739166666666667,291.8088200887044,22.902121702829998
6.1475,291.6480356852214,22.634246508280437
6.67,293.1400553385417,21.431145509084065
11.285,293.86968485514325,21.199783484141033
32.983333333333334,298.52300516764325,19.442741711934406
36.625,299.49884541829425,17.925387859344482
37.925,300.30430603027344,16.62680721282959
34.45,299.7284647623698,15.617762406667074
28.666666666666668,298.48064676920575,14.385934273401896
23.583333333333332,297.4804229736328,13.402619123458862
21.25,297.2127914428711,12.87241005897522
17.858333333333334,296.5661900838216,12.375970284144083
15.566666666666666,295.7831853230794,11.765461206436157
14.25,295.6643753051758,11.862918853759766
15.033333333333333,295.71766662597656,12.104331652323404
13.933333333333334,295.77672322591144,12.256905714670818
19.641666666666666,296.86781056722003,13.188321510950725
20.108333333333334,296.6049296061198,14.984121163686117
23.46666666666667,296.7831624348958,16.93291441599528
26.075,297.2172215779622,19.406274954477947
26.366666666666667,296.77613830566406,21.57525364557902
26.483333333333334,297.2325185139974,22.470229625701904
16.748333333333335,293.63421630859375,23.770508766174316
5.72,291.272699991862,24.86040671666463
8.050833333333333,291.2034861246745,26.241438547770183
7.5775,291.4015477498372,25.939586639404297
8.470833333333333,292.3039296468099,25.722605387369793
14.8925,294.47718302408856,25.090176264444988
39.50833333333333,299.5707015991211,23.898025512695312
50.9,302.6890614827474,22.47398614883423
50.16666666666667,302.9890848795573,20.84243647257487
43.775,302.28104400634766,19.358578523000084
33.1,299.88324483235675,18.270132700602215
28.916666666666668,298.948969523112,17.552888075510662
24.141666666666666,297.9479802449544,17.0407559076945
19.391666666666666,296.96731821695965,16.187987963358562
16.575,296.33630116780597,15.645716746648153
15.05,295.89432017008465,15.142303228378296
15.6,296.00303904215497,14.806276957194012
17.175,296.37120564778644,14.682196935017904
19.183333333333334,297.1542434692383,15.32253877321879
27.691666666666666,298.2122624715169,17.236130873362224
26.891666666666666,297.40746815999347,19.39511839548747
23.166666666666668,295.79118092854816,21.223701635996502
22.541666666666668,295.44542185465497,22.990015029907227
23.091666666666665,295.31741587320965,24.781132062276203
15.791666666666666,292.67346954345703,26.74649667739868
12.5725,291.70057169596356,28.285250981648762
8.783333333333333,290.6092046101888,29.511391798655193
9.4,291.2779235839844,29.266369342803955
11.004999999999999,292.76922607421875,28.148762861887615
14.691666666666666,294.23705800374347,27.086878935496014
44.43333333333334,300.4439646402995,25.154184023539226
46.766666666666666,301.54639943440753,23.23174063364665
39.03333333333333,300.6347478230794,21.732037385304768
30.6,299.34938557942706,20.51520888010661
30.05,299.25877380371094,19.473313808441162
31.4,299.43023681640625,18.586363792419434
21.4,297.26752217610675,17.622384707132976
14.983333333333333,296.0828450520833,16.751373449961346
14.675,295.8196970621745,16.15515152613322
13.358333333333334,295.50121307373047,15.469764312108358
13.058333333333334,295.6707941691081,14.835190614064533
13.833333333333334,295.7483901977539,14.57267697652181
17.816666666666666,296.8837254842122,15.1773312886556
22.533333333333335,297.5813929239909,16.900997002919514
32,298.2057825724284,18.855831305185955
36.93333333333333,298.14383697509766,20.68202288945516
16.55,292.6695149739583,22.62891149520874
10.021666666666667,290.8548990885417,24.455430189768474
7.829166666666667,290.2579701741536,26.219438393910725
5.261666666666667,289.96869405110675,27.847384293874104
7.9799999999999995,291.602045694987,28.958722909291584
7.6975,291.5712178548177,28.62673266728719
7.093333333333334,292.755620320638,27.185909112294517
12.955,293.9838638305664,26.637349446614586
32.35,298.409418741862,25.025941371917725
50.68333333333333,302.95218658447266,22.89934428532918
51.59166666666667,303.3131841023763,21.288507143656414
41.00833333333333,301.6035741170247,19.67503611246745
35.641666666666666,300.58060455322266,18.544882138570152
26.7,298.4510548909505,17.210851669311523
18.608333333333334,296.8106511433919,16.182533025741577
17.791666666666668,296.65755971272785,15.492496967315674
15.966666666666667,296.0612055460612,14.977327426274618
15.633333333333333,295.8039830525716,14.37600334485372
16.083333333333332,296.1197458902995,13.664439916610718
16.883333333333333,296.1260757446289,13.494188785552979
18.891666666666666,296.98931884765625,13.900337934494019
27.90833333333333,298.0963363647461,16.014946301778156
36.13333333333333,298.75889841715497,18.311028798421223
40.21666666666667,299.27420806884766,20.569252967834473
31.85,296.8250325520833,22.842795848846436
10.033333333333333,290.25423431396484,24.47164821624756
9.233333333333334,290.37383524576825,25.905758539835613
